0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,Label
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.24535705,1.2800304,0.32299763,0.16827849,0.85192645,0.0,0.0,0.90542275,0.77480555,1.7698423,0.0,1.0684093,0.0,0.28084794,0.0,1.6449642,2.5463936,0.906021,0.6811496,0.0,0.0,5.478845,2.6132433,0.0,2.0472283,1.3204969,3.2758691,0.0,0.04374796,0.79823637,0.8413685,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.0,0.9270905,2.2655108,0.62205523,1.5249215,0.0,0.0,0.96080106,0.38744006,2.4842236,0.0,1.4109058,0.48837864,0.18227735,0.0,2.3836055,5.1984754,3.8946767,1.4805472,0.21936566,0.6894491,3.952881,1.7136506,1.0424862,0.46240428,6.458374,8.911842,0.0,1.262665,0.7121463,1.7324893,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.0,1.4326148,2.1661391,1.4203752,0.9725486,0.0,0.0,0.48657712,0.45173395,2.6315782,0.0,1.9308475,1.0530171,0.09678934,0.0,2.5535722,0.0,1.6016716,0.15374054,0.88448316,0.0,1.6945579,0.21224757,0.6453216,0.0,1.6996213,1.9070632,0.0,0.9065944,0.92233044,2.6481397,0.0,0
8.035924,2.914952,0.0,5.499462,4.8070636,0.8597038,3.6552932,2.827703,2.2414494,4.3499017,2.7343602,3.2898657,0.0,0.41130638,0.0,1.1806881,0.0,0.277831,1.1447315,0.51005334,0.8851506,0.0,0.0,0.29750526,0.3536854,1.1785219,0.0,0.6974303,0.6575304,0.22014001,0.0,0.96525365,0.44863623,1.1544228,0.0,0.77370626,0.0,10.063865,3.8091285,0.0,2.1464627,2.455944,1.9441707,0.0,1.0235281,1.123454,5.4641867,0.0,2
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.04391764,0.2871629,0.9175254,0.16049641,0.52592945,0.0,0.0,0.353467,0.037317276,0.71500295,0.0,0.43367463,0.9044861,0.46714404,0.041875973,0.72030354,0.17348948,0.18244445,0.0,0.2909014,0.0,0.8483302,0.4281,0.0,0.06886291,0.21700464,0.6325024,0.17376,0.2639658,0.04927215,0.22616754,0.0,0
0.0,0.7606181,0.0,0.0,0.27120695,0.0,1.7005459,4.5444207,0.5155715,4.341131,5.15466,2.2165132,0.0,9.091888,4.576496,2.3681169,0.0,0.5493685,1.4918511,0.38506058,2.9679687,0.0,0.0,1.8875437,1.4394859,3.1737554,0.0,1.6393929,0.0,0.35431603,0.0,2.5736587,0.061287545,0.58816266,0.0,0.18388273,0.0,5.3844886,1.2632453,0.0,1.568161,0.11249795,2.7982912,0.0,0.06415769,1.0148779,1.0581262,0.0,1
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.9373481,0.7901032,1.3114452,0.0,1.7974901,0.6105812,0.0,1.0724394,0.0,0.5517966,0.0,0.65884393,2.389049,2.8520265,0.52378315,0.24940778,0.90406954,3.7206337e-05,0.5060477,0.06620337,0.43617922,1.4543213,0.8766023,0.66597486,0.8001257,0.99133086,1.0548624,0.0,0.537237,0.46075365,0.0,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.0,0.51007694,1.2033017,0.69404906,0.6432364,0.0,0.0,0.2382063,0.24946997,1.2201872,0.0,0.79526997,0.81529725,0.21723644,0.0,1.1301919,0.0,0.95452446,0.0,1.2353866,0.0,1.3970463,1.4973958,0.0,0.16790856,1.0616492,3.3137982,2.496244,0.0,2.3850474,1.8353101,0.0,0
2.0188315,1.3688085,0.0,0.0,1.994674,0.46671304,3.2172215,7.8170877,2.7170382,1.8957348,3.719395,0.025869332,0.0,2.6797125,2.4849973,0.7915667,0.0,0.76722634,1.814004,0.0,2.1581736,0.27656054,0.0,1.9550339,0.0,1.0910431,0.0,0.25178295,1.6580912,2.7836013,1.0771571,1.8141885,3.7659616,1.2712333,1.000557,0.04198848,0.0,2.686194,2.3370209,0.40110156,0.9512624,2.7195163,2.0077264,0.0,0.47045976,0.38453424,0.21945289,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,4.884251,9.320366,1.2840546,0.0,4.269947,4.922056,0.0,3.4074733,0.20657241,3.7714815,0.0,1.4196969,2.8307862,9.8364525,2.6440542,4.788747,0.17348948,0.18244445,0.0,0.2909014,0.0,0.8483302,0.4281,0.0,0.06886291,0.21700464,0.6325024,0.17376,0.2639658,0.04927215,0.22616754,0.0,0
0.3136182,0.2161366,0.0,0.16560116,0.15276304,0.07989058,0.07169865,0.41999513,0.28014407,0.29483166,0.123571366,0.16526897,0.14955136,0.23831129,0.14565742,0.2712605,0.0,0.5065852,1.1579175,0.6118684,0.55588543,0.0,0.0,0.2625028,0.18300366,1.1303476,0.0,0.72271097,0.92143404,0.30825737,0.0,1.0806564,0.17348945,0.18244448,0.0,0.2909014,0.0,0.84833026,0.4281,0.0,0.06886282,0.21700463,0.6325023,0.17376,0.2639658,0.049272154,0.22616759,0.0,0
0.3136182,0.2161366,0.0,0.16560116,0.15276304,0.07989058,0.07169865,0.41999513,0.28014407,0.29483166,0.123571366,0.16526897,0.14955136,0.23831129,0.14565742,0.2712605,0.33437473,1.3930415,1.6297199,0.0,1.6530122,1.2794772,0.0,1.3327591,0.0,0.6867633,0.0,0.22119701,1.4178443,2.7947953,1.1529934,0.89404655,0.9506115,0.8682004,0.0,0.0,0.0,2.6156619,0.40190804,0.0,1.0974959,1.8026438,3.0405464,0.26929575,0.0,1.451148,0.6110075,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.0,0.84864646,1.6422894,0.979441,0.9445098,0.0,0.0,0.36304006,0.44866133,1.9537793,0.0,1.2851849,0.718135,0.07932133,0.0,1.7752819,0.17348948,0.18244445,0.0,0.2909014,0.0,0.8483302,0.4281,0.0,0.06886291,0.21700464,0.6325024,0.17376,0.2639658,0.04927215,0.22616754,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.12294532,0.2610086,0.44628322,0.13472,1.2265856,0.0,0.0,0.65606564,0.6519941,1.0938586,0.0,0.7396152,0.17960559,0.2784751,0.0,0.75354344,0.62394047,0.38841796,0.22224507,1.7662811,0.39942133,2.0572693,0.86713946,0.28608245,0.0,0.4773742,0.7557803,0.601615,1.0037107,0.1919763,0.12672374,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.0,0.5786581,1.1641834,0.0,1.3916672,0.23022929,0.0,1.2522001,0.0,0.81059945,0.0,0.17125219,0.91103524,1.6189523,0.6704182,1.2594752,0.9462886,0.95388234,0.0,0.0,0.39727628,2.0902994,2.803215,0.0,0.0,1.8139949,1.7395965,3.1795723,0.0,2.3679335,1.0659174,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.6927698,0.41602603,0.8108319,0.0,1.29475,0.29769596,0.0,0.686951,0.017800476,0.47860986,0.0,0.5314456,1.5907887,1.757285,0.15061295,0.042932864,0.619812,0.050380625,0.09124722,0.04421383,0.0,2.4930625,1.0646706,0.0,1.1571196,0.4934319,1.0584499,0.0,0.1299358,0.6057011,0.517435,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.0,0.24546188,1.2428725,0.0,2.6599972,0.16677095,0.0,1.9905188,0.2786586,1.44106,0.0,0.6086623,0.69106436,1.972681,0.47698265,1.766782,0.7200359,0.21774936,0.0,1.5559338,0.0,4.2213387,2.140423,0.0,0.80980307,0.32904476,0.44495833,0.0,0.3393811,0.6415116,1.4246014,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.18393409,0.3340318,0.8871326,0.0,0.45455,0.16963357,0.0,0.33487424,0.0,0.6092132,0.0,0.331939,1.0215226,0.70232725,0.14389902,0.45038882,4.036984,1.9211857,0.59300953,0.8848949,0.3785535,2.39362,1.7799911,0.43262848,0.6259192,3.0386605,4.4581485,0.0,0.44905847,0.23479198,0.0,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.55338436,0.958641,0.6019321,0.0,3.0705407,0.9045725,0.0,1.6445616,0.3017624,0.8006284,0.0,0.84324,1.3655405,3.1279273,0.43358558,0.6644795,1.2653624,0.089625664,0.7962841,0.2780236,0.4769941,1.2050161,1.3804412,0.50815916,0.5346731,1.1676304,0.34523815,0.45312497,0.2594093,0.76198,0.10882126,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.0,2.2508621,3.1154737,1.5883077,1.7782205,0.0,0.0,0.9884644,0.8975355,4.2378635,0.0,3.0676365,0.8304431,0.0,0.0,4.2149076,0.0,1.0820658,0.85923475,0.6157854,0.0,1.6064842,0.081108145,1.392925,0.44349766,1.8132846,1.8956022,0.0,1.2161831,0.48133078,2.3691318,0.0,0
8.995133,4.2558465,0.0,5.1569266,0.08258714,2.1945906,0.2565474,2.1603417,2.6853676,1.8531115,0.4492167,3.090884,0.06900495,0.14347927,0.0,2.6325147,0.0,1.746826,2.4120908,0.8363924,1.5373222,0.0,0.0,1.08431,0.68864083,3.366513,0.0,2.377237,0.3951515,0.0,0.0,3.3267167,0.8887116,0.57782054,0.0,0.87766325,0.0,1.5527277,0.80035615,0.0,0.24374497,0.09672233,0.5317494,0.5752462,0.0,0.9843113,0.4016124,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.019880189,0.7541891,1.6167064,0.0,1.3560797,0.36818686,0.0,1.2862257,0.0,0.8378685,0.0,0.14086574,1.5039343,2.1430042,0.9369887,1.2282338,0.87414753,0.93529314,0.32982224,0.0,0.0,3.2770412,1.3245757,1.6053919,1.4012499,3.105387,3.2038307,0.0,2.8690991,0.0,2.679879,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.0,0.9409106,1.5736091,0.7393267,0.77563334,0.0,0.0,0.48564208,0.20724568,1.8060162,0.0,1.2390019,0.6805462,0.069908604,0.0,1.828212,0.0,1.0483425,0.0,0.48418587,0.0,4.028783,1.7558879,1.2076714,0.91661894,2.6274223,2.338178,0.0,2.8128316,0.25501105,4.7744493,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.0,0.59192175,1.4983813,0.7345307,1.1223344,0.0,0.0,0.4221838,0.50560576,1.8105139,0.0,1.0800794,0.4470255,0.03764925,0.0,1.5313499,0.411204,0.8629851,0.0,2.156265,0.0,2.9203446,0.8837118,0.0,0.8681306,0.0,3.9174483,0.694561,0.53190225,1.3330543,0.74916583,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.2565764,2.0241625,0.71114165,0.46462706,0.46132648,0.0,0.0,0.6648514,1.1231958,2.675628,0.0,1.9115008,0.092760324,0.0,0.0,2.5282815,0.7008796,1.7034245,0.0,1.2835943,0.0,1.0180002,0.3776034,0.33155087,0.0,0.98879796,0.9288177,0.32638863,0.04841312,1.1391267,0.61329097,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.0,1.0202563,2.091714,0.8969288,1.5887598,0.0,0.0,0.7760842,0.7152237,2.7093494,0.0,1.7344271,0.3823592,0.0,0.0,2.4341042,0.6486659,0.9700005,0.0,2.7145183,0.19942333,1.8259382,0.47926497,0.12827756,0.34783357,0.27785814,2.1729982,0.27619633,0.31436843,0.9689218,0.83917975,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.0,0.8365742,0.8913893,0.6350288,0.3400354,0.0,0.0,0.22426262,0.2367621,1.3096617,0.0,0.9766088,0.52649784,0.0663644,0.0,1.1214733,0.8075639,0.6537046,0.0,1.0509468,0.27161923,1.4367843,0.9228208,0.035585243,0.007820056,0.23916468,0.35285556,0.99645835,0.0,1.1090025,0.0,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.45835587,0.45855555,0.5735687,0.0,0.44904923,0.38533092,0.0,0.24034844,0.08455144,0.61099935,0.0,0.41454175,0.9396339,0.8069236,0.0,0.051242217,0.17348948,0.18244445,0.0,0.2909014,0.0,0.8483302,0.4281,0.0,0.06886291,0.21700464,0.6325024,0.17376,0.2639658,0.04927215,0.22616754,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.31765452,2.4542556,0.74949086,0.5018436,0.7929576,0.0,0.0,1.0519031,1.5346246,3.4656754,0.0,2.333003,0.0,0.0,0.0,3.2722201,0.17348948,0.18244445,0.0,0.2909014,0.0,0.8483302,0.4281,0.0,0.06886291,0.21700464,0.6325024,0.17376,0.2639658,0.04927215,0.22616754,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.0,1.6014087,2.36166,0.8475266,2.3948278,0.0,0.0,1.5915773,1.4335377,3.9741662,0.0,2.6005464,0.0077185277,0.0,0.0,3.521602,1.7002951,0.45353076,0.53656286,0.33287707,0.0,3.866138,1.9682797,0.0,1.6441658,0.3890094,1.9558462,0.043599088,0.0,0.896021,0.34340698,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.0,2.0936334,2.906144,1.2878879,2.1903405,0.0,0.0,1.3005672,1.2167588,4.41166,0.0,3.145869,0.33107734,0.0,0.0,4.1120243,0.0,2.1479988,0.0,0.98109776,0.0,5.469104,3.2687142,0.5031118,1.2313184,3.8577669,4.3475547,0.0,3.3778572,0.0,7.249316,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.0,0.091358766,1.0382758,0.12069356,1.750853,0.0,0.0,1.1681719,0.58686036,1.5584351,0.0,0.75522214,0.15192915,0.49677965,0.0,1.3016795,0.17348948,0.18244445,0.0,0.2909014,0.0,0.8483302,0.4281,0.0,0.06886291,0.21700464,0.6325024,0.17376,0.2639658,0.04927215,0.22616754,0.0,0
5.5728874,3.3861206,0.0,0.8862977,1.9020241,0.0,5.7532907,8.141934,2.0220046,2.937415,1.2530571,0.0,2.2866795,6.552008,1.8956002,5.2538614,0.0,1.2736351,1.6650454,0.0,0.08129026,0.5997289,0.0,0.31320712,0.0,1.2382401,0.0,0.70969045,1.5524626,1.0025641,0.43754247,1.4309348,1.7187945,1.0490183,0.0,1.5152762,0.0,2.1303968,1.5769708,0.0,0.0,0.0,0.29143202,0.82786465,0.0,0.99031675,0.43629932,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.0,1.9241099,2.845465,1.2842402,1.8598366,0.0,0.0,1.0356172,0.9233243,3.938672,0.0,2.7764788,0.5471371,0.0,0.0,3.7677312,0.57911026,1.5886558,0.0,1.4979284,0.0,1.3014277,0.32262278,0.27265197,0.0,0.58875346,0.66696453,0.24891198,0.12585978,0.926039,0.3900451,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.0,1.2580363,2.4936678,0.85997534,2.6091094,0.0,0.0,1.5941546,1.3507158,3.767682,0.0,2.2965732,0.03796892,0.0,0.0,3.2666004,0.17348948,0.18244445,0.0,0.2909014,0.0,0.8483302,0.4281,0.0,0.06886291,0.21700464,0.6325024,0.17376,0.2639658,0.04927215,0.22616754,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.41973397,0.19617996,0.5536409,0.0,0.77277535,0.06719442,0.0,0.35775077,0.108770765,0.47726345,0.0,0.36567244,1.0158999,0.89600325,0.0,0.06901124,0.0,1.8160781,0.0,1.0408515,0.0,4.6268835,0.0,0.024890922,0.0,0.72601885,3.9134865,0.0,0.0,1.4655575,2.1183176,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.0,1.142726,1.9010662,1.2705182,0.5357508,0.0,0.0,0.28213906,0.2405397,1.8234198,0.0,1.2843919,1.5630404,0.5250397,0.0,1.7676412,0.0,1.2440591,0.37875363,1.5848093,0.0,2.4538453,0.0,1.0501525,0.11511556,1.3753732,2.2155738,0.0,1.729122,0.44778594,2.6238961,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.87016594,1.7790617,0.0,0.0,1.3140048,0.2584189,0.0,0.9039891,1.1165873,1.7884978,0.0,1.0805136,0.1906279,0.86311775,0.0,1.8503087,0.4314571,0.3635368,3.5733337,1.0751336,0.0,4.620076,1.6776716,0.0,0.4771854,0.84868896,0.9651661,1.332112,0.0,0.77631277,2.5208373,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.0,1.4484448,2.3347752,1.0836438,1.6578206,0.0,0.0,0.84963936,0.83950967,3.2389,0.0,2.2237952,0.43318373,0.0,0.0,2.9935331,0.17348948,0.18244445,0.0,0.2909014,0.0,0.8483302,0.4281,0.0,0.06886291,0.21700464,0.6325024,0.17376,0.2639658,0.04927215,0.22616754,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.0,1.503737,2.3714678,1.3601694,1.0627756,0.0,0.0,0.6090577,0.3627231,2.7382677,0.0,1.9809304,1.1192871,0.13116135,0.0,2.7971494,0.0,0.9142907,0.72598237,0.82289815,0.0,1.2113171,0.14363134,1.072359,0.39515886,1.4125165,1.725677,0.0,0.92938393,0.5668114,2.0575078,0.0,0
0.41416788,0.0,0.0,0.5233925,0.0,2.203572,1.5148463,8.881826,3.9105475,2.4738753,5.503559,0.7769399,0.027827844,5.5768156,2.4024677,3.998632,0.0,1.4959127,1.2042179,0.51595473,0.8718207,0.0,0.0,0.8179355,0.7942364,2.4861767,0.0,1.8120744,0.07084056,0.0,0.0,2.344543,0.6668937,0.6230489,3.4603577,1.0706984,0.03141571,3.9768782,2.9700902,0.0,0.0,0.3954491,0.0,2.8118768,0.0,1.0052773,1.8744172,0.0,0
5.0721264,1.95161,0.0,1.8290309,0.8818451,1.1920807,3.1501434,6.760178,2.7477045,1.7047082,2.537231,1.0571196,0.0,1.2514865,0.65465546,2.6376307,0.0,1.4874862,2.2506385,1.5783143,0.747523,0.0,0.0,0.40701318,0.29803914,2.4001286,0.0,1.7778072,1.4984722,0.38072807,0.0,2.3579102,0.7605058,0.64495504,0.0,0.5313319,0.0,3.3232028,2.467149,0.0,0.0,1.0314579,0.7204476,3.2586315,0.0,3.0679114,1.446053,0.0,2
4.0770435,2.6428967,0.0,0.93392473,0.48897785,1.0963459,3.16659,3.9159238,2.705384,1.9444125,1.3461735,0.11321175,0.491548,1.8970252,1.2501345,2.5881922,0.07431489,0.9994501,1.4364567,0.0,0.94708174,0.8460749,0.0,0.8931689,0.0,0.692037,0.0,0.16107896,1.1497539,1.8076093,0.85519487,0.82270795,1.3141857,0.6612095,1.6582012,0.411413,0.639358,1.7663217,1.7618716,0.3100829,0.14519423,1.4705856,0.8635367,1.6868858,0.0,0.82865983,0.5560964,0.0,3
0.3136182,0.2161366,0.0,0.16560116,0.15276304,0.07989058,0.07169865,0.41999513,0.28014407,0.29483166,0.123571366,0.16526897,0.14955136,0.23831129,0.14565742,0.2712605,0.0,0.9793247,1.5405271,0.78435934,0.952282,0.0,0.0,0.47350746,0.49563244,2.0877173,0.0,1.410638,0.46738318,0.008390265,0.0,1.9108511,0.17348945,0.18244448,0.0,0.2909014,0.0,0.84833026,0.4281,0.0,0.06886282,0.21700463,0.6325023,0.17376,0.2639658,0.049272154,0.22616759,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.21353863,1.3329185,1.2367336,0.0,5.3479624,1.308114,0.0,3.1998389,0.90487266,1.8030546,0.0,1.241424,1.0504546,4.0291386,0.4359866,2.2530174,0.18160276,1.5502344,0.0,2.3379092,0.0,8.082399,0.52450424,0.0,0.0,0.49562427,3.8061802,0.0,2.6648324,0.0,0.40626872,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.013285813,0.6299493,0.541772,0.15669137,0.88688195,0.0,0.0,0.66295093,0.621393,1.3945155,0.0,0.8627541,0.04054152,0.102084346,0.0,1.1262383,0.4614546,0.23959962,9.568039,2.2184546,1.468543,7.587954,3.4111292,0.20054142,1.25944,2.5785828,3.918667,4.248547,0.0,1.379607,4.829988,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.6481866,0.4706503,0.4723819,0.0,1.3217459,0.42737246,0.0,0.6646801,0.14740412,0.42947662,0.0,0.55183387,1.047112,1.5096139,0.05842544,0.0,0.17348948,0.18244445,0.0,0.2909014,0.0,0.8483302,0.4281,0.0,0.06886291,0.21700464,0.6325024,0.17376,0.2639658,0.04927215,0.22616754,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.059902046,0.3255474,0.87446856,0.0,0.50777125,0.11564436,0.0,0.4362587,0.0,0.5860315,0.0,0.25402677,0.85932654,0.6719367,0.21318907,0.59773415,0.6890396,0.016591826,0.7560089,0.0,0.7724281,1.5759554,1.2008208,0.88470155,0.65014124,1.2996376,1.1720985,0.44510785,0.6199414,1.0343657,0.0,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,1.6107228,2.676687,0.49615163,0.0,2.323072,1.958953,0.0,1.2479782,0.33616078,1.1244265,0.0,0.5844877,1.3844541,3.702902,0.58470523,0.9931052,0.17348948,0.18244445,0.0,0.2909014,0.0,0.8483302,0.4281,0.0,0.06886291,0.21700464,0.6325024,0.17376,0.2639658,0.04927215,0.22616754,0.0,0
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.0,1.6735857,2.9516473,1.1641339,2.5475285,0.0,0.0,1.4851408,1.1925987,4.1948323,0.0,2.7609725,0.22865644,0.0,0.0,3.8575082,4.4874334,0.27722493,0.0,2.295692,6.0952787,7.4987645,2.8143854,1.7494137,3.745834,6.2052584,9.344438,0.6171151,0.9329167,0.86671543,0.0,0.0,0
4.821362,2.2209358,0.0,1.7741903,1.5494564,1.6666223,3.093983,5.2919326,5.717664,1.9229845,0.0,0.023375956,4.0895414,0.6303687,0.0,2.8564205,0.0,0.27326894,1.0299698,0.13760352,3.1902182,0.0,0.0,1.9464369,1.328196,2.4915087,0.0,1.388301,0.1070047,0.9666221,0.0,2.0501952,0.7569705,0.36818665,0.27222377,1.617634,0.69415313,0.8763277,1.4448392,0.13848712,0.0,0.44754905,0.007165976,1.0568566,0.0,1.2231625,0.117797345,0.0,2
0.31361824,0.21613659,0.0,0.16560116,0.15276304,0.0798906,0.07169863,0.4199951,0.28014404,0.29483166,0.123571366,0.16526896,0.14955136,0.23831126,0.14565739,0.2712605,0.0,0.71203554,1.7261289,0.7405889,1.2768862,0.0,0.0,0.5610731,0.5508028,2.0752473,0.0,1.2541448,0.44523457,0.059703298,0.0,1.853124,0.0,0.5828065,0.22912715,1.0740943,0.0,1.8296044,0.6249824,0.9806114,1.1164564,1.1310722,2.5665393,0.0,1.5240018,0.37235683,2.2435389,0.0,0
