0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,Label
1.586613,0.0,10.550772,6.767485,0.6266781,0.0,0.0,9.632129,8.381113,1.8618004,2.897208,5.8439517,7.667723,9.018652,10.354489,0.0,0.051902823,5.189169,1.527424,13.4222145,0.0,1.7750746,3.8446856,6.1099043,8.765351,2.2475412,11.427624,1.6577072,8.984603,2.4204593,0.025494725,4.7193165,10.527127,3.8650632,3.2322476,3.5404627,6.0472336,0.5520205,3.1827786,8.402265,7.831822,5.195704,5.2153387,4.5407495,8.072414,7.7327695,7.3119698,4.566111,4.7361298,2.1999662,3.1594267,5.469818,1.6810699,2.4732296,2.054943,6.3486166,4.5839663,2.4502096,0.0,2.015542,0.85041046,8.880717,0.0,0.0,0.0
0.5489266,0.0,4.082485,11.351799,2.3276691,2.6345732,0.0,4.8251133,2.5374885,0.0,2.6239345,11.168202,6.155755,11.326361,9.057434,0.0,1.6870681,3.5512316,6.4455075,6.8680725,0.124527074,4.0407944,2.5180697,0.02849193,2.466262,3.3789942,7.046166,4.377237,0.0,7.8640633,1.5065899,9.408899,4.827562,1.5130833,0.67696285,7.070676,5.9477243,5.7633605,3.7554426,8.670905,8.525161,5.3406143,1.4145465,9.196481,6.239012,2.743597,8.311079,0.0,0.27168772,2.6611369,11.921562,0.9710408,2.78722,2.3421273,1.7141596,8.172313,6.8113036,7.6817484,1.760023,4.152729,0.0,7.9349413,5.5423536,0.0,1.0
4.9483576,0.0,3.7941775,1.2730864,0.0,5.104557,0.0,6.1174936,1.9445355,1.3446853,5.6000714,2.2576842,4.977092,8.008519,6.6442714,0.0,0.5382562,12.428061,0.74262935,7.753427,3.8971646,3.240259,7.7657685,6.4591475,4.676723,5.9070773,11.215266,4.067103,7.1005125,6.714058,1.6315067,1.5643176,2.3505385,1.6442257,1.7990407,6.4082255,4.5437613,4.1958456,10.205306,6.3418183,7.934241,1.6570942,0.0,2.9086974,5.746786,8.983282,12.104799,1.6361455,1.948498,6.893967,5.227737,3.7714136,1.1850039,0.0,4.558994,5.7516556,9.392056,4.1656175,0.0,3.4239006,4.527003,3.8900383,3.673904,0.0,3.0
4.4960523,0.0,5.608987,2.291292,0.0,3.2853212,0.0,4.786101,2.315005,0.0,4.3023715,4.556366,8.114389,6.237956,8.41941,0.0,1.0891951,5.0316467,1.9289205,8.723208,0.0,1.486336,3.7349048,5.9103007,2.820835,3.3574302,10.2519245,0.42066008,4.597704,4.6562653,1.2273073,4.217735,8.081378,3.1524684,3.3301778,5.28383,7.7989125,3.801333,7.240756,3.4938262,5.5799284,0.58775866,5.577036,6.8567863,6.2625422,11.85707,6.8274503,5.888573,7.663264,7.8083224,2.9718246,2.7797701,0.84658223,2.091813,1.1680102,8.211204,6.077701,3.5273817,0.0,1.7332773,0.6148934,4.3136544,2.496368,0.0,3.0
2.1580632,0.0,13.549845,10.325993,5.5386577,3.0113294,0.0,13.08844,8.664982,4.825673,3.5604227,8.297713,8.837612,13.583851,13.928406,0.0,1.8702722,13.101015,1.3721254,13.54622,0.59197545,5.775859,1.9626372,1.8968956,10.951126,5.24173,10.444726,5.9215226,5.577771,4.2390494,0.29657114,4.166063,0.0,1.7971178,0.0,8.70992,6.463786,0.0,2.0507061,10.018936,9.70202,10.210271,0.57962286,0.0,3.640764,0.0,10.0187,4.217773,1.9015713,0.0,13.077527,1.1252319,3.1218014,0.0,4.6419024,6.0157394,3.4959657,2.1278613,0.0,0.15442199,5.1943827,13.74238,0.0,3.7392478,1.0
0.757265,0.0,4.9524775,4.0546384,2.1335151,4.980911,5.1752887,1.8918281,2.1062574,3.516408,1.5342212,5.309365,4.6361375,3.4221778,5.973105,0.0,0.6023327,6.587609,0.43671924,4.6661406,3.3513112,3.0742936,3.7795923,1.4426546,1.5801207,2.4935658,4.953208,1.2436085,5.490754,6.5363827,0.25402266,4.2071376,0.0,1.462118,2.106116,5.961141,5.2572436,3.6843524,7.946654,7.692609,7.7941623,3.6373775,0.0,0.0,4.192633,2.0638213,6.933324,1.6859475,3.1503034,4.1551194,10.822189,4.5418935,0.57296103,0.0,1.1834714,8.941576,2.9972374,1.1197159,0.7195386,1.2835182,3.4813025,5.0693173,1.3263323,1.3867102,0.0
3.3070238,0.0,8.95842,7.152645,0.42900118,7.7281165,1.4007409,8.264787,2.6096392,0.95948786,1.4854835,9.98504,8.526565,8.793776,10.23883,0.0,3.5431643,12.364251,0.0,5.9729967,3.5981424,3.8988874,3.2144673,6.4670477,1.0200629,7.0422106,4.749438,0.0,6.058678,9.00461,0.81319785,6.588592,0.3486044,2.0613983,0.10395928,5.496616,10.379386,5.4460382,10.081334,10.710873,9.69453,5.909224,0.0,0.6229381,2.6877415,6.4768963,13.281501,3.1527781,4.917768,10.677188,15.365751,7.6026063,3.9183002,0.0,0.0,12.289046,7.17241,2.30925,0.0,3.9889286,8.882943,9.638927,3.1910937,4.220152,0.0
1.0716518,0.0,10.449097,9.699,8.106792,0.0,0.0,5.8001842,0.0,0.0,6.377657,7.1584897,9.113221,8.234427,5.679902,0.0,6.068036,15.621409,1.4174957,12.380854,0.09642089,0.63892823,0.0,0.0,8.201381,4.716516,4.487297,5.07015,0.498788,5.44225,1.6735344,4.6380377,0.0,0.0,0.19786459,0.0,4.954374,0.0,8.422979,6.04502,5.922434,11.514759,3.0380538,0.0,0.254536,0.0,10.280981,3.6903467,0.0,0.53672326,13.215721,0.0,0.0,0.66356575,4.203966,1.6875011,5.7422323,3.3237953,4.256773,1.058596,3.2346785,11.446755,2.1725748,1.3338249,3.0
1.7494472,0.0,11.496997,8.258853,9.024284,2.3493857,0.0,11.400709,6.4832,6.911027,6.1337566,7.3762913,6.619778,12.1533985,14.802765,0.0,2.4848263,12.514404,3.291485,15.427825,0.52284265,6.3155503,0.0,1.5141426,10.57129,2.9672954,10.858292,8.612546,6.4207087,2.5923638,3.1678467,6.9504013,0.0,1.7273136,1.5788954,8.850691,6.632328,0.0,1.0520308,5.9720917,9.94703,9.404542,2.590993,0.26848274,5.873877,0.0,7.24537,7.1685805,5.2751107,0.0,13.986644,1.9057126,2.2956562,2.1783154,4.958445,6.0837016,7.220915,3.7321987,1.7269948,0.0,4.1727767,13.4675,0.0,1.0704681,1.0
0.2578189,0.0,5.67024,1.0023445,3.4606872,14.782453,0.0,1.5926294,4.513673,8.441467,2.274099,6.409335,5.7768226,3.4936693,6.3036814,0.0,2.8858418,6.239379,1.1379427,5.393028,5.1480846,5.709231,8.449271,5.3534236,1.1296899,8.000534,7.4144244,1.4207519,1.457426,4.852639,2.880262,6.4654846,1.6232182,5.259271,4.165959,6.067386,1.848772,8.6206455,8.727476,8.570454,6.418945,3.2673433,6.768507,7.2153983,8.723617,8.947878,3.6909988,2.3763018,0.0,10.581324,4.179897,5.4771843,2.559074,0.0,0.32720572,9.102232,0.5367912,0.0,2.9574096,3.9956279,8.707007,3.3546786,7.9007654,6.8617487,2.0
0.0,0.0,9.772515,10.452073,0.30478215,6.995377,0.0,9.715382,8.169114,3.3559763,0.4104551,14.024582,7.4593477,12.44076,10.389048,0.0,0.0,13.056383,0.8643565,8.600901,4.2845354,9.294934,7.063043,5.2643156,4.9567986,7.287431,9.186631,1.5660058,4.6176534,3.3801773,3.111396,8.842445,0.18831018,2.8971946,0.0,8.004132,5.228531,7.2445383,10.519254,17.210266,16.130953,10.508547,0.0,1.3899678,7.677818,5.441193,10.826808,2.4015088,0.8871157,7.390967,11.823468,7.5671844,4.406205,0.0,0.0,12.402325,4.7182684,3.155469,0.0,2.1767154,5.391699,10.581813,4.585492,3.830845,2.0
0.0,0.0,6.0989594,4.80315,1.2734455,9.284462,2.0001478,0.76615214,5.130333,5.936841,0.0,7.004933,3.863263,2.0611,1.1557407,0.0,0.5986521,3.0060663,1.2533381,0.0,3.6126623,7.1929812,4.6538286,2.9657595,1.2959363,6.4173684,1.207355,0.0,0.89917356,2.7026672,2.8641953,7.978343,1.3434325,3.7360423,2.1793456,2.9140563,1.5458561,10.0711355,7.456683,7.529027,8.339549,8.260227,4.400334,4.5295353,3.4720032,4.7162414,4.2035427,2.6450706,1.9269738,9.111568,6.0964847,5.427141,5.879682,0.0,0.14393333,5.888284,0.22575971,2.008191,2.9642406,4.9158583,5.2887306,2.3264387,5.007016,8.13197,2.0
0.8261863,0.0,10.49325,6.718153,3.3150454,1.5247245,0.0,11.118981,5.523493,2.9460182,4.296085,8.52819,4.4931526,9.493959,12.523281,0.0,2.1958563,14.111962,1.6529031,12.364612,3.0640752,4.410806,0.790022,4.1195807,8.020849,6.083494,10.660333,6.7630935,5.3321714,0.599119,1.4187782,4.101875,0.0,2.1824212,1.2378302,4.9685826,8.11381,0.0,5.541117,7.1602254,10.132351,9.191909,0.0,0.0,6.3097515,2.894772,6.3317494,4.631758,3.0402143,3.0238233,12.138809,3.788061,2.9457932,0.0,0.7452464,7.0629387,7.3808494,3.264072,0.0,0.0,5.4208403,10.793761,1.7541225,1.007903,0.0
0.0,0.0,11.591915,14.11063,4.9489107,8.080602,0.0,10.445051,5.9603276,4.8471975,5.4955845,18.028446,12.603729,14.298965,15.477714,0.0,0.062311187,20.029736,2.859634,15.274829,3.3204682,6.433857,4.219754,6.666696,8.011766,5.8397784,12.31715,5.829036,4.889799,10.401467,0.47494894,8.608023,0.0,2.1458206,1.0555078,11.600981,9.88653,5.5655046,6.9996796,16.753912,19.490051,11.977377,0.0,3.3073025,7.7317076,2.9238505,10.422444,3.177528,0.5398655,5.338068,20.362083,7.586851,3.8409414,0.0,0.043553635,15.575639,10.031034,3.5561156,2.6164792,2.2417374,6.757996,15.740514,3.2306721,2.0629034,1.0
2.3503191,0.0,13.905148,16.952143,8.560035,0.0,4.838739,16.159174,8.35937,0.0,2.2359197,14.412876,10.293711,20.440918,14.668959,0.0,4.0921884,12.61422,5.6315765,16.231987,0.25399244,2.1349635,0.0,0.0,7.3940573,2.866548,10.075037,3.7041626,6.6800003,6.832726,5.387108,10.4380045,2.730069,0.9304874,1.6329418,7.1697917,13.944246,0.0,7.9352684,13.937804,12.907275,14.303722,1.8442407,0.0,4.755466,0.51422215,16.88499,4.4017477,7.064026,3.2819984,20.479174,1.4509922,2.717558,0.0,3.8191617,12.224886,5.8444004,6.625101,3.299594,0.133757,2.311079,16.569258,0.0,2.1390517,3.0
2.3585913,0.0,11.901922,9.249327,4.8829513,6.3669863,0.0,14.47697,4.857098,0.0,4.4654717,9.402682,12.88204,15.126919,14.656967,0.0,1.7921062,15.855855,3.0921795,14.349117,0.0,0.0,0.0,1.1284176,5.773548,6.306011,12.50045,3.073812,4.0843987,5.77224,1.1227283,6.9387045,0.6508875,6.740157,5.6727414,6.197866,8.649167,0.61696297,6.8511863,7.557612,11.420129,7.943474,2.3904757,3.8851173,8.077172,4.680755,10.013952,4.1481996,2.612117,5.6772985,10.341736,2.6228821,0.0,0.0,3.181215,11.998002,10.088379,2.8514614,0.0,0.0,3.6544778,13.602642,0.9033646,1.4514489,3.0
1.2138617,0.0,12.156928,10.913622,4.842034,0.42147356,0.11878003,13.47738,8.561108,5.4814806,0.5683591,11.498907,4.688936,10.997647,12.184707,0.0,2.210138,10.372012,0.0,12.594496,5.908931,5.2930317,1.0679975,2.915961,8.445219,7.7581887,7.9518857,4.8360934,4.20684,0.0,3.231398,7.9509983,4.0321455,2.9319284,0.0,3.5358794,6.1546736,0.0,3.4171379,9.290788,9.801588,9.461815,0.0,0.0,7.343502,0.0,4.273574,0.57949764,0.505183,1.7554466,9.35957,5.4202566,2.5904007,0.0,1.2443422,6.1446247,5.735159,1.302546,0.41742146,0.009666927,6.864558,11.908405,3.1919134,1.118756,1.0
2.749924,0.0,16.775028,14.195506,4.433169,3.9616306,7.4088693,11.013809,9.209596,5.639697,0.5811708,15.018952,16.796177,7.3918314,13.886856,0.0,2.0217,4.3108535,0.0,16.330442,7.500868,5.189078,2.3860638,3.811312,4.886644,5.926808,4.1641827,1.9407731,0.0,2.6047168,3.1153815,7.89926,19.304846,3.441717,2.1924222,1.8165897,5.5958157,0.0,0.0,15.559602,8.809729,8.996388,11.408331,6.1023293,12.778259,0.0,2.7241635,6.4543223,2.668631,4.129608,9.03013,6.9689937,0.47505718,3.457624,0.0,8.849639,0.0,0.07285875,0.0,5.3279324,7.1804852,14.33454,8.378479,6.116554,0.0
3.793215,0.0,12.784357,7.3102036,7.764541,1.0036473,0.0,10.773878,7.9650707,10.819205,5.7867312,11.685518,6.718682,5.4478683,11.431267,0.0,4.6553464,13.424758,0.0,16.571175,6.6304255,1.3982596,0.0,8.472505,10.561429,6.1142316,6.628059,4.90444,5.858469,1.6664804,1.2162638,7.3593316,2.7086878,2.5605278,3.584427,3.6871579,11.88446,0.774576,1.572617,3.0227463,8.01932,9.683635,3.1747603,0.0,3.9762526,1.7563792,0.0,1.7676638,4.4636865,4.447056,9.810822,8.084324,1.6288114,0.0,1.4550312,6.8926992,6.1873536,0.70372427,5.046774,0.0,9.388416,12.271822,0.40243363,1.4570065,0.0
3.873454,0.0,4.757619,4.6871495,4.6160007,3.302992,0.0,2.8084831,3.9880488,5.637662,9.353494,7.1025004,1.50417,0.9304707,7.6234536,0.0,9.143586,7.4349427,1.5364996,1.2073423,4.2389746,6.966168,1.0773543,0.40472436,2.5843658,7.826035,3.6299691,4.0693636,3.4442606,4.0431876,0.53039134,5.0636263,3.8578763,3.002755,4.670649,1.4046675,5.2190976,5.62113,6.1024256,0.65050805,1.757769,3.9555862,2.3142414,0.8661933,0.9165476,6.780863,5.010024,4.5007405,3.274537,8.17347,6.801335,7.832324,3.626091,0.0,0.0,3.2833238,7.1049027,5.098504,3.6851022,3.7382836,8.914216,5.4021688,4.4700036,6.079641,3.0
1.5487229,0.0,3.5341783,4.18308,3.613463,6.5568995,0.4717577,4.5642395,5.2709646,5.8459587,2.397991,5.119863,1.768126,2.5108209,2.7089515,0.0,4.3268905,2.3104165,0.90222853,0.88994044,4.7815747,2.601559,0.0,3.227402,0.80109453,4.5687056,0.0,1.5851202,2.2390404,2.4916654,1.8895919,4.945639,1.0162011,3.353217,2.3140705,1.0208313,3.376235,3.151353,0.9378139,3.2018921,3.3876622,4.520915,2.4822102,0.6220636,1.4883752,0.99797237,0.0,0.5139913,1.289308,5.1656885,3.5320978,5.4322524,2.7202373,0.0,0.0,4.2610807,2.5081053,0.603799,3.834932,2.404197,6.989274,4.9312406,3.156853,5.8855247,1.0
3.221191,0.0,3.327523,3.1301694,4.4527693,1.9770164,0.0,2.3694184,4.4626775,7.582322,5.7769065,6.205073,0.0,0.3399569,5.5493956,0.0,6.87805,4.0897913,1.7768888,1.2589992,3.6647878,5.4943533,2.0411973,0.6077234,2.9948025,6.1822042,3.0555272,3.2426386,1.5341598,0.09490491,1.7156281,4.9123087,3.3305597,2.6507895,3.482852,0.96859056,3.8569288,5.268289,5.162793,1.637981,1.6986495,3.598899,1.7371166,1.4145716,1.307177,5.217583,1.2731103,2.293519,2.5572982,6.93426,4.773198,6.169218,2.8397665,0.0,0.0,2.838801,3.240754,4.004978,3.3302827,2.0895605,6.6862926,3.1408083,3.693168,4.8705726,2.0
2.6920664,0.0,4.9119015,4.752333,3.6129496,4.9758615,0.0,5.4254436,5.5848584,6.8448553,4.2810545,7.588317,0.9670862,1.6000628,4.6656666,0.0,6.744815,4.912694,0.28970551,0.58579934,4.895605,4.265699,0.1662432,3.2707634,1.861028,7.3955545,0.42264423,1.9469059,2.759228,2.0970001,1.9175504,4.869661,1.445806,3.339342,2.6068099,0.796731,4.9028096,5.1202207,3.6805282,2.021324,3.3215513,5.8057237,2.3857274,0.0,0.41111,3.5590515,1.229946,1.3227392,2.7005358,7.981147,6.023944,6.6991987,3.8051724,0.0,0.0,3.88682,3.066309,1.7499117,4.4630895,2.090639,9.233292,5.176567,4.080339,7.394616,2.0
2.571902,0.0,3.2701728,3.0061023,3.9897242,5.2048264,0.35681263,2.6335263,5.0630484,9.57613,2.1387048,7.352093,0.0,1.8871449,3.8466737,0.0,4.0883923,2.0444686,0.77600616,1.105613,5.106341,5.106657,1.5121564,1.6379254,1.8687713,4.8706927,0.8383428,1.4167082,3.6630695,1.4803599,1.6164383,6.140047,2.564234,4.489425,2.7588844,1.5916243,2.7628887,5.998317,4.121518,3.833847,3.871875,3.3658729,2.4672606,0.015461661,3.0133586,2.5304582,0.5039499,0.59982216,3.2644324,5.3870163,3.6876128,7.0468545,2.3997755,0.0,0.39722368,4.8004165,2.503343,1.2284746,3.0490482,2.2707841,5.2420306,3.0522425,3.3888457,3.6103282,2.0
3.0073094,0.0,4.3075953,4.0251145,2.8016825,4.0108304,0.0,4.858212,4.6419234,5.7032766,3.9254494,6.4158864,0.7511494,1.4736601,4.420614,0.0,6.210803,4.5327606,0.092539474,0.54286927,4.417047,3.989288,0.25344846,2.7246022,1.3818957,6.171524,0.60733056,1.6636684,2.9374752,1.8580836,1.6544585,3.873601,1.5187232,2.5422695,2.1264575,0.6875347,4.772582,4.2127275,3.4614434,1.8307747,2.77541,5.018565,1.8004057,0.0,0.2062041,3.472478,1.704154,1.6544389,3.1049669,6.9854193,5.93957,5.976705,3.5880985,0.0,0.0,3.2644622,2.8210402,1.8474387,3.6329906,1.9820164,8.193773,4.320195,3.5513155,6.4910035,0.0
3.8954854,0.0,4.022649,4.1847563,2.960776,5.2041974,2.2730408,4.8444343,4.718986,5.922966,1.6954932,4.748612,1.2954898,2.363832,3.8979728,0.0,4.3930492,1.645704,0.51087415,1.2654382,4.574919,2.7367148,0.0,2.929017,0.8278271,3.3022637,0.21763021,0.7285394,3.9110272,2.3166583,1.5412434,4.3102813,1.7173818,2.0391517,1.7269899,1.4223219,4.7775464,2.3712468,1.8937871,3.4442208,3.1838067,4.2665043,2.4446702,0.0,0.5173638,1.3637006,1.2935458,1.3010974,4.324818,4.57204,5.9402175,5.07271,3.382412,0.0,0.0,4.3710647,2.2308939,0.8199649,2.9931107,2.533492,6.685708,3.667177,2.7234612,5.366575,1.0
5.3645835,0.0,5.415869,4.6039543,5.133206,3.568704,0.0,2.8788476,3.933133,5.612813,9.627445,7.60129,3.4960287,0.044628154,7.256856,0.0,8.971617,7.512735,1.0942595,2.1739674,4.562976,4.641288,0.43450007,1.300903,1.9681025,6.9187336,3.8048587,3.5719275,0.94150907,4.1487722,0.0,6.138252,3.3578966,1.3683901,5.278211,0.0,6.453895,5.7083087,6.773357,2.2019644,1.8347903,5.1425257,3.4238086,1.7484268,0.5429832,6.5879674,3.7188244,4.133949,1.313279,8.408605,7.545194,6.2173862,3.6066804,0.0,0.0,4.06758,6.5448165,5.27349,3.5545554,4.0000668,9.370951,4.9863424,5.690365,5.605194,3.0
8.151286,0.0,5.932686,5.1126347,6.1271276,2.9906487,0.0,2.6018772,3.3058922,5.943514,9.863832,7.01077,4.814971,0.0,8.104051,0.0,10.006914,7.342203,1.710216,3.7283077,5.1407857,2.8040257,0.0,1.264156,1.6412567,5.3618464,5.040852,4.026521,0.0,4.0416236,0.0,7.116335,4.2509694,0.0,5.676555,0.0,8.388596,4.6190877,7.3923216,4.2914767,0.87500715,5.739081,4.7407227,3.008393,0.49468267,5.9523745,3.5353432,3.4185634,0.06697802,8.06253,10.375732,4.451495,3.9375358,0.0,0.0,4.215896,5.725589,6.080941,3.3642511,4.704112,9.90719,4.441519,7.610631,4.620599,3.0
2.1830142,0.0,0.32763678,1.5309039,2.3614886,3.4675279,0.0,3.6417081,2.5934935,2.098741,2.8790963,1.8113638,1.686972,3.6850774,1.1044968,0.0,1.37859,0.8797742,2.243141,1.9524039,1.6330638,4.011547,1.7967962,1.4177542,0.6827558,1.0501578,3.7876778,2.3425822,1.4280825,3.0232854,4.769826,2.2655845,2.8522396,2.7492337,1.1289386,3.5420334,0.0,2.045668,3.0119174,2.6299562,3.448581,2.7200787,1.1416588,0.99638593,4.0005465,4.1523232,1.7680509,2.3511446,3.43375,0.39547113,0.0,0.94250095,2.722278,0.0,3.4277134,1.7522142,2.1022177,2.0610316,2.972724,2.849673,1.0692381,1.1467297,1.3135079,0.69844604,1.0
2.312708,0.0,1.3481991,3.0926452,5.3419557,5.841905,0.32211536,5.7570167,2.6565769,3.4625502,3.4329512,3.659977,3.0441194,6.765066,1.4291362,0.0,2.6293254,0.001302585,5.042171,3.007212,2.1965544,4.948579,0.0,0.0,0.15913105,1.5863175,3.3485365,4.2162766,1.4894999,6.1971292,5.684558,6.279132,3.8425982,5.676288,2.412602,6.530636,1.3915893,4.902749,2.5600758,3.0275424,4.879076,4.5578504,3.2264907,4.4320827,6.2076383,2.024283,2.3189633,1.4599845,3.7205098,0.9849835,2.7389002,0.46168026,2.8816376,1.8706177,5.4285507,3.4674861,1.8008323,3.6999028,5.8869576,4.3129983,0.85291773,2.761833,1.6433605,2.0339055,0.0
3.3248446,0.0,0.71556455,2.5288424,4.929007,5.651719,2.3462934,6.383853,1.9160182,2.0677266,2.386769,3.0710616,2.5379944,6.9941206,1.1948533,0.0,2.4162421,0.0,4.892034,2.6383286,1.8677282,5.1665525,0.5847925,0.0,0.0,0.29579464,3.4904945,2.7866101,2.2579675,5.892445,6.797223,4.5757184,3.0735617,4.997897,1.2151256,7.4228063,1.3608649,3.3052914,3.440442,2.2906494,4.174121,3.4277158,2.2993622,1.2381501,6.3592725,2.2919278,4.0037484,2.17186,6.813501,1.0706278,3.449319,0.0,2.211958,1.0642074,5.334363,3.2438443,1.3302187,3.3537838,5.2652283,3.839959,0.39347342,1.8023679,0.993079,1.8099575,0.0
1.8345985,0.0,1.3441759,3.2138171,1.852543,4.008217,0.0,3.3891752,3.1532607,3.1144545,2.0335126,3.2300453,3.3320627,4.547656,3.1548111,0.0,3.310429,1.6637541,2.2123044,2.4457538,1.2290815,3.1020873,1.885253,1.632666,1.3554759,1.1024363,4.1158643,3.2069712,1.0612974,5.3055916,3.6104772,2.9535134,2.6209362,2.4434774,2.652969,4.5462484,1.6017749,3.473887,1.6613756,2.5739596,3.6043603,0.91212845,1.9751807,1.3417685,4.162506,6.0179167,3.1691236,3.0055683,3.5938063,2.5369976,0.280536,3.0490417,3.9468417,0.0,3.2360137,3.8859918,5.2036457,1.6291145,3.8940108,2.793569,0.8441209,2.8031075,2.7788084,1.4144757,3.0
2.379948,0.0,0.24403165,0.80972326,3.5285728,2.9257987,0.0,3.658329,2.8788753,3.4435627,2.3247411,2.1122568,0.6229116,3.4413328,0.6843714,0.0,2.109221,0.0,3.1085117,3.0599465,1.078307,3.8323143,2.001527,1.0373983,0.8665123,0.44070187,4.0422163,2.7481728,1.4349201,2.0816426,5.0526977,3.463967,3.4244003,3.0961883,1.2634355,4.1769285,0.72462875,2.4096236,3.1007729,2.2503448,3.0472484,3.19674,1.3887184,2.1360881,4.4737945,3.4510071,1.4513115,1.4067891,2.9480379,1.2069724,0.9246584,0.7934667,2.014069,0.71589774,3.3824599,1.5752559,0.59889203,3.1608722,3.0008223,2.4632094,1.0051144,0.14187077,0.8542564,1.6034738,1.0
2.1928937,0.0,0.4854855,2.397754,3.8870387,4.5346456,0.058953837,4.020534,2.6860883,2.9249492,3.5873468,2.7060664,2.6327386,5.0938463,1.7720917,0.0,2.3016188,0.18802096,3.463462,2.2903364,2.0550182,4.8763065,0.6503486,0.45452726,0.29084942,1.0805174,3.531898,3.4659004,1.3550465,4.8654776,5.0340586,4.3056335,3.7810895,4.299247,2.002646,4.9429398,0.56433433,3.65641,2.3932517,3.0256124,3.9902728,2.9938765,2.3005815,2.7475548,5.0332375,3.3168616,1.6974903,2.1978052,3.5178862,0.592539,0.517045,1.103441,2.76575,0.62629247,4.326559,2.8095179,2.6006224,2.904926,4.3113194,3.6365073,0.69541544,2.068943,1.9389304,1.0064818,2.0
2.2085884,0.0,0.8308605,2.0525193,5.00077,5.37687,0.9982805,5.056074,3.1666236,4.073908,2.9358597,3.418566,1.9521959,6.2011976,0.8547389,0.0,2.3713639,0.0,4.3538084,3.057478,2.3628087,5.3590903,0.45579162,0.11182386,0.13473487,1.0417179,3.0530367,3.4307175,2.8070767,5.1912055,5.765286,5.3056355,3.9397414,5.471001,2.017095,6.4272957,1.1508904,4.6092954,2.6063418,3.2588763,4.58539,4.1198287,2.5936234,3.7418065,6.1081915,2.1266954,2.4779246,1.2970835,4.2475386,1.357465,2.287595,1.4293567,2.6639328,1.6922555,5.091776,3.1896589,1.0373061,3.55174,5.1097984,4.204446,1.0625681,1.7615403,1.2009118,2.0681264,2.0
1.8274323,0.0,0.6893314,1.8233095,3.9211714,5.7148585,1.0584551,4.6254063,3.552554,3.8688278,2.995662,3.4421463,2.48525,5.4286203,0.95770967,0.0,1.1974738,0.023894746,2.9740582,3.242107,2.9137964,5.1287932,1.1645356,1.04782,0.1353874,0.9115558,3.7775538,2.976264,2.5885625,4.8038354,5.8250723,4.4633255,3.178018,4.9841037,2.006054,5.5897875,0.30003366,4.296762,3.3293083,4.1943917,5.1936903,4.269617,2.4003024,2.4014158,6.4243264,3.2981803,1.7371163,2.218105,3.814171,0.86659366,0.43268624,2.0371444,3.2195487,0.36421567,4.991003,3.4552016,1.1197295,2.7332504,4.625049,3.7427557,1.3010416,1.5035348,1.3138002,1.7383527,2.0
2.4235904,0.0,0.7424898,2.6579168,2.421579,2.7706616,0.0,3.920468,1.0503757,0.7265473,3.179687,1.741149,1.6750112,3.9646792,2.0017953,0.0,2.5249486,1.8696223,3.5799506,1.6530709,0.44068575,3.6132054,0.82142776,0.584227,1.2508492,1.7588779,3.8989832,3.122005,0.34704196,3.377163,4.462835,1.9684715,2.990478,1.890633,0.88728887,3.57555,0.0,1.1545922,2.6619396,1.0109503,2.5701087,2.2034574,1.4808154,0.8664787,3.196316,4.5654397,2.7227294,2.6182714,4.072808,0.94580764,0.9939004,0.0,2.7235599,0.0,2.8137426,1.2601422,3.6719255,2.544592,3.6627185,2.7639744,0.80506194,1.5557852,1.4873817,1.0436158,0.0
1.5151266,0.060126573,0.84068567,1.518761,1.581782,3.1326349,0.0,2.8619606,3.036866,2.6528184,2.465142,1.7349119,2.0633388,3.3856618,1.0609353,0.0,0.717843,0.8750206,1.7700218,2.301264,1.9241625,3.5819986,2.2991848,2.2933414,0.9962921,0.7419369,3.816452,1.990352,2.6563919,3.2310448,3.4559543,2.2315922,2.9056509,2.415461,1.7382742,3.2284703,0.0,2.7542284,2.598473,3.8195508,4.043952,2.7973604,1.2510802,1.5375966,3.935257,4.1928167,2.0582633,2.204572,2.7570784,0.66707665,0.0,2.1675768,2.852839,0.0,3.4077954,2.4491668,2.1144664,1.7577287,2.137033,2.5338821,0.8858319,1.1984497,1.2340287,0.4253668,1.0
3.028232,0.0,1.3548827,2.8166091,5.389003,2.7934563,0.0,4.5612593,1.2223837,2.1807563,3.0112574,1.5833629,1.7308844,5.3111763,2.0429096,0.0,5.13562,0.5956225,5.6493273,3.0861313,0.0,2.931727,0.0,0.0,0.9674957,1.3035088,3.597398,4.229165,0.14736181,4.753989,5.038227,4.80729,4.168678,3.0641534,1.9971684,5.6856804,2.4928875,2.3746479,1.6108016,0.1107431,2.0518022,2.8563652,2.7517056,4.019912,3.536884,2.7455091,4.0102158,1.1032294,4.237708,2.621855,4.4876266,0.0,1.9957057,1.0291913,3.296035,1.5910528,2.8716044,4.152145,4.9460444,2.7608728,0.5538466,2.2110832,1.1326449,3.1066544,3.0
